ID;COSTO;NOMBRE
21236;71658;Bufanda
21237;20414;Mochila
21238;3463;Pulsera
21239;12602;Maleta
21240;43752;Camiseta
21241;71992;Sujetador
21242;71409;Camisa
21243;21129;Camiseta
21244;49453;Pantalones cortos
21245;65852;Reloj
21246;89332;Pantalón
21247;4047;Abrigo
21248;12932;Jersey
21249;5953;Tacones
21250;27201;Reloj
21251;49228;Gorra
21252;51705;Gafas de sol
21253;53815;Pulsera
21254;34341;Camisa
21255;67675;Sujetador
21256;342;Camisa
21257;39659;Maleta
21258;61266;Falda
21259;24832;Sombrero
21260;68175;Gafas de lectura
21261;24268;Camiseta
21262;56253;Zapatos
21263;17107;Guantes
21264;24547;Blusa
21265;24441;Bikini
21266;8695;Traje de baño
21267;54616;Pantalón
21268;82193;Calzoncillos
21269;34387;Bolso de mano
21270;87645;Tacones
21271;36715;Pantalones cortos
21272;62186;Vestido
21273;12001;Traje de gala
21274;96353;Zapatillas
21275;91950;Traje de gala
21276;46097;Camiseta
21277;34316;Sandalias
21278;75137;Traje de gala
21279;55828;Traje de baño
21280;75552;Pulsera
21281;91503;Falda
21282;19103;Falda
21283;25103;Mochila
21284;3178;Pijama
21285;54460;Pantalones cortos
21286;52972;Bufanda
21287;96605;Sandalias
21288;15658;Mochila
21289;68927;Blazer
21290;21442;Zapatos
21291;5712;Bufanda
21292;29087;Calzoncillos
21293;98499;Billetera
21294;44846;Anillo
21295;67855;Chaqueta
21296;43443;Camisa
21297;11517;Falda
21298;44348;Cartera
21299;35976;Abrigo
21300;45071;Calzoncillos
21301;71918;Bolso
21302;19068;Jersey
21303;76492;Gorra
21304;14839;Zapatillas
21305;83480;Shorts
21306;89646;Bolso de mano
21307;97173;Maleta
21308;99201;Traje de gala
21309;31451;Pijama
21310;5139;Camisa
21311;46791;Bañador
21312;55388;Chaleco de punto
21313;17658;Botas
21314;50929;Traje de baño
21315;18632;Guantes
21316;51596;Camisa
21317;54142;Vestido
21318;69503;Cartera
21319;58566;Sombrero
21320;88407;Cartera
21321;14645;Camisa
21322;65510;Shorts
21323;72646;Camiseta
21324;15113;Camisa
21325;2141;Sujetador
21326;50826;Reloj
21327;13372;Gafas de lectura
21328;14507;Zapatos
21329;37915;Gorro
21330;25502;Sombrero
21331;73116;Calzoncillos
21332;88040;Gafas de lectura
21333;40449;Chaleco
21334;33386;Chándal
21335;67273;Calcetines
21336;99913;Collar
21337;79002;Blazer
21338;81537;Falda
21339;81650;Camiseta
21340;83444;Falda
21341;43443;Abrigo
21342;63475;Calzoncillos
21343;60059;Traje de baño
21344;75220;Sandalias
21345;57513;Vestido
21346;3262;Maleta
21347;6174;Abrigo
21348;14375;Chaleco
21349;55020;Traje de baño
21350;8009;Bufanda
21351;36482;Anillo
21352;56186;Chaleco
21353;64443;Cinturón
21354;51648;Gorra
21355;66451;Botas
21356;6140;Chaqueta
21357;99857;Traje de baño
21358;72668;Cartera
21359;40093;Pantalones cortos
21360;77753;Falda
21361;14376;Sombrero
21362;51615;Traje de baño
21363;67681;Zapatos
21364;50313;Gorra
21365;66829;Sandalias
21366;40466;Zapatos
21367;20572;Tacones
21368;96628;Gorra
21369;82558;Gafas de lectura
21370;75274;Chaleco de punto
21371;88614;Sujetador
21372;50037;Falda
21373;72041;Sandalias
21374;35051;Sudadera
21375;26347;Bañador
21376;58545;Chaleco
21377;24171;Chaleco de punto
21378;8729;Camisa
21379;25915;Botas
21380;16281;Bolso
21381;25210;Mochila
21382;2203;Vestido
21383;90676;Pantalones cortos
21384;53798;Traje de gala
21385;14902;Sujetador
21386;62884;Pulsera
21387;9230;Collar
21388;36675;Jersey
21389;42808;Vestido de noche
21390;40975;Chaleco de punto
21391;77655;Traje de baño
21392;84086;Guantes
21393;21123;Guantes
21394;66940;Pantalón
21395;57742;Pantalones cortos
21396;42761;Sombrero
21397;34670;Paraguas
21398;27531;Bolso
21399;71233;Gorro
21400;51161;Calcetines
21401;69415;Collar
21402;69724;Camiseta
21403;59358;Anillo
21404;41969;Traje de gala
21405;65266;Gafas de lectura
21406;46777;Maleta
21407;44331;Vestido
21408;4811;Calcetines
21409;20926;Sujetador
21410;69379;Traje de baño
21411;54605;Blazer
21412;25501;Pantalón
21413;97002;Jersey
21414;89273;Chándal
21415;89885;Calcetines
21416;68842;Gafas de sol
21417;5679;Jersey
21418;77555;Zapatos
21419;91679;Vestido
21420;71186;Blazer
21421;68036;Tacones
21422;26317;Zapatos
21423;68340;Falda
21424;38951;Maleta
21425;36802;Pijama
21426;66999;Chándal
21427;40029;Sandalias
21428;92240;Bufanda
21429;72681;Sujetador
21430;1931;Cinturón
21431;74562;Guantes
21432;18967;Calzoncillos
21433;90510;Reloj
21434;97911;Chaleco
21435;11313;Falda
21436;91003;Pantalones cortos
21437;55384;Abrigo
21438;48549;Abrigo
21439;34977;Traje de baño
21440;73149;Sombrero
21441;30714;Paraguas
21442;65816;Abrigo
21443;80939;Chaleco
21444;87325;Maleta
21445;65574;Vestido de noche
21446;43011;Zapatillas
21447;54104;Bañador
21448;61791;Guantes
21449;44763;Zapatillas
21450;78147;Gafas de lectura
21451;38216;Cartera
21452;79904;Paraguas
21453;82849;Calcetines
21454;51045;Camiseta
21455;27439;Gafas de lectura
21456;34965;Tacones
21457;17737;Jersey
21458;3107;Pulsera
21459;7755;Botas
21460;48164;Collar
21461;49004;Jersey
21462;15166;Reloj
21463;20273;Zapatos
21464;66072;Sujetador
21465;22528;Guantes
21466;34085;Bolso
21467;60869;Chaleco
21468;29050;Blusa
21469;10843;Sombrero
21470;30878;Billetera
21471;51692;Pijama
21472;49394;Pantalones cortos
21473;97925;Blusa
21474;99568;Camisa
21475;32317;Calzoncillos
21476;84435;Mochila
21477;72621;Gorra
21478;71482;Cartera
21479;88833;Maleta
21480;51098;Blusa
21481;1148;Gorra
21482;43617;Zapatillas
21483;60463;Falda
21484;77990;Vestido
21485;40797;Chaqueta
21486;34032;Jersey
21487;9542;Zapatillas
21488;81501;Bañador
21489;3437;Botas
21490;47298;Billetera
21491;54349;Pijama de seda
21492;62657;Maleta
21493;96891;Tacones
21494;60857;Jersey
21495;3618;Pantalones cortos
21496;47993;Blazer
21497;73941;Vestido
21498;93027;Bolso
21499;57108;Zapatos
21500;88054;Pijama
21501;7193;Falda
21502;2644;Calcetines
21503;89938;Maleta
21504;87766;Cartera
21505;5855;Jersey
21506;72088;Calzoncillos
21507;15042;Camiseta
21508;72898;Chaqueta
21509;60166;Botas
21510;68751;Traje de baño
21511;25542;Cartera
21512;35858;Sudadera
21513;68876;Blusa
21514;50168;Collar
21515;78933;Paraguas
21516;41288;Sujetador
21517;45165;Bolso de mano
21518;42848;Camiseta
21519;45643;Pijama de seda
21520;97189;Pijama de seda
21521;83738;Guantes
21522;25990;Gorra
21523;54117;Billetera
21524;77703;Sujetador
21525;15434;Pijama
21526;48997;Collar
21527;64721;Blazer
21528;12838;Blazer
21529;6339;Mochila
21530;74582;Paraguas
21531;64578;Sudadera
21532;54030;Pijama de seda
21533;70126;Calcetines
21534;1392;Sujetador
21535;66379;Billetera
21536;75079;Vestido de noche
21537;58885;Chándal
21538;56516;Zapatillas
21539;10647;Paraguas
21540;79642;Sudadera
21541;43250;Chaleco de punto
21542;33129;Gorra
21543;99400;Falda
21544;57947;Mochila
21545;12391;Sudadera
21546;93278;Vestido
21547;35895;Sujetador
21548;1986;Zapatillas
21549;5279;Jersey
21550;18;Traje de baño
21551;76007;Cartera
21552;79607;Bolso de mano
21553;8621;Calzoncillos
21554;44054;Camisa
21555;88209;Chaleco
21556;48946;Sujetador
21557;65324;Sudadera
21558;11596;Botas
21559;93870;Blusa
21560;10968;Sombrero
21561;38924;Zapatos
21562;41269;Vestido de noche
21563;51619;Pijama de seda
21564;96609;Guantes
21565;12618;Botas
21566;48908;Blusa
21567;73673;Sujetador
21568;67338;Pulsera
21569;22123;Calcetines
21570;21904;Blazer
21571;20056;Jersey
21572;54943;Falda
21573;19033;Chaleco de punto
21574;56569;Sombrero
21575;92572;Pijama
21576;27107;Bañador
21577;70773;Zapatillas
21578;25356;Calcetines
21579;46258;Chaleco de punto
21580;51863;Gafas de lectura
21581;24830;Reloj
21582;67386;Sandalias
21583;68700;Guantes
21584;51409;Vestido de noche
21585;89687;Billetera
21586;33870;Shorts
21587;93867;Calzoncillos
21588;73497;Paraguas
21589;14022;Pantalón
21590;70201;Camiseta
21591;60922;Chaleco de punto
21592;62645;Chaleco de punto
21593;30921;Bikini
21594;25891;Chaqueta
21595;50760;Sujetador
21596;12891;Bolso de mano
21597;62057;Pulsera
21598;68650;Zapatos
21599;82898;Blusa
21600;52342;Camiseta
21601;39487;Pulsera
21602;89477;Reloj
21603;33478;Anillo
21604;92140;Paraguas
21605;59416;Sombrero
21606;70569;Gafas de lectura
21607;58976;Reloj
21608;46498;Tacones
21609;1085;Chaleco de punto
21610;76214;Camiseta
21611;29257;Pantalón
21612;37166;Cinturón
21613;42622;Reloj
21614;62086;Gafas de sol
21615;26605;Chándal
21616;49826;Abrigo
21617;87739;Calcetines
21618;95429;Camiseta
21619;38530;Traje de gala
21620;43641;Mochila
21621;42800;Vestido de noche
21622;78663;Billetera
21623;82526;Chaleco
21624;45050;Cinturón
21625;81941;Vestido de noche
21626;65957;Falda
21627;52790;Mochila
21628;10036;Chaleco
21629;60436;Chándal
21630;58175;Pijama
21631;3628;Calcetines
21632;44225;Camiseta
21633;4767;Mochila
21634;59747;Pulsera
21635;89859;Calcetines
21636;62149;Chaleco de punto
21637;3573;Mochila
21638;55907;Gorra
21639;41311;Chándal
21640;91344;Sandalias
21641;92740;Blusa
21642;87651;Pulsera
21643;4063;Sudadera
21644;30984;Pantalones cortos
21645;25900;Chaleco
21646;77914;Gorro
21647;10104;Blusa
21648;66127;Reloj
21649;67978;Paraguas
21650;38848;Pantalones cortos
21651;31221;Billetera
21652;77243;Abrigo
21653;46637;Cinturón
21654;83571;Tacones
21655;63866;Abrigo
21656;20515;Anillo
21657;28192;Collar
21658;25191;Bufanda
21659;57807;Bolso
21660;938;Reloj
21661;19815;Botas
21662;13022;Chándal
21663;37807;Gorra
21664;73065;Reloj
21665;15793;Shorts
21666;16207;Blusa
21667;71348;Bikini
21668;64744;Paraguas
21669;1231;Vestido de noche
21670;43649;Pantalones cortos
21671;511;Reloj
21672;62380;Sudadera
21673;75235;Vestido
21674;40240;Vestido
21675;21670;Pijama
21676;61859;Cinturón
21677;66974;Pantalones cortos
21678;19619;Pulsera
21679;76609;Cinturón
21680;46851;Cartera
21681;96890;Sandalias
21682;36995;Chaleco
21683;17975;Sudadera
21684;92325;Pantalones cortos
21685;99681;Bañador
21686;95109;Vestido de noche
21687;43488;Chaqueta
21688;82560;Chaqueta
21689;77634;Maleta
21690;54644;Blazer
21691;64824;Gafas de sol
21692;30600;Jersey
21693;1008;Pijama de seda
21694;758;Pulsera
21695;4308;Calcetines
21696;63984;Falda
21697;42427;Abrigo
21698;9922;Sombrero
21699;45148;Blusa
21700;32346;Sandalias
21701;60781;Chaleco de punto
21702;34977;Sujetador
21703;56606;Abrigo
21704;89299;Sandalias
21705;2767;Sudadera
21706;31001;Bolso de mano
21707;65685;Pantalón
21708;48100;Sujetador
21709;27052;Camisa
21710;8418;Camiseta
21711;21104;Bolso
21712;27276;Vestido de noche
21713;83152;Guantes
21714;51952;Gorra
21715;79250;Bañador
21716;79141;Pijama
21717;77144;Paraguas
21718;41124;Paraguas
21719;51265;Sandalias
21720;48264;Sandalias
21721;58173;Jersey
21722;57125;Pijama
21723;80483;Camiseta
21724;71333;Anillo
21725;42576;Billetera
21726;16805;Sandalias
21727;86762;Maleta
21728;81078;Jersey
21729;54748;Shorts
21730;7717;Maleta
21731;83868;Botas
21732;98493;Chándal
21733;78334;Sombrero
21734;85023;Chaleco de punto
21735;56778;Cartera
21736;41397;Sandalias
21737;90180;Pantalón
21738;33461;Bolso de mano
21739;36737;Blazer
21740;94445;Bikini
21741;74122;Blusa
21742;22204;Chaleco
21743;99701;Vestido de noche
21744;7083;Chándal
21745;91413;Cinturón
21746;17835;Falda
21747;94198;Bolso
21748;18573;Guantes
21749;45716;Shorts
21750;51279;Camisa
21751;55210;Gorra
21752;29307;Gorra
21753;53775;Cartera
21754;11155;Bikini
21755;73081;Gorro
21756;15290;Zapatos
21757;76494;Tacones
21758;22891;Pulsera
21759;13842;Calcetines
21760;37142;Guantes
21761;40633;Chaleco de punto
21762;36739;Pijama de seda
21763;54538;Collar
21764;61118;Jersey
21765;36783;Billetera
21766;59041;Gafas de sol
21767;54646;Blusa
21768;27153;Bufanda
21769;22800;Vestido
21770;15673;Chaleco de punto
21771;69356;Vestido de noche
21772;8936;Bolso
21773;40167;Traje de gala
21774;97573;Bañador
21775;67680;Abrigo
21776;62210;Collar
21777;3688;Chaleco de punto
21778;47034;Cinturón
21779;22296;Abrigo
21780;52252;Sudadera
21781;92039;Abrigo
21782;31329;Blazer
21783;65936;Chaleco de punto
21784;73844;Shorts
21785;96710;Bufanda
21786;40892;Botas
21787;14235;Bañador
21788;49496;Chaqueta
21789;44031;Sujetador
21790;13111;Guantes
21791;72147;Traje de baño
21792;21728;Botas
21793;7375;Gafas de sol
21794;14254;Falda
21795;29239;Bufanda
21796;76839;Anillo
21797;63156;Billetera
21798;91088;Gafas de lectura
21799;41111;Bolso de mano
21800;90327;Sudadera
21801;6687;Botas
21802;41908;Vestido de noche
21803;67080;Sudadera
21804;61200;Bufanda
21805;60562;Anillo
21806;64708;Jersey
21807;2677;Mochila
21808;44130;Chaleco
21809;53303;Gorra
21810;33649;Botas
21811;81094;Cinturón
21812;49385;Paraguas
21813;98051;Shorts
21814;13619;Cartera
21815;39837;Zapatillas
21816;53688;Reloj
21817;15783;Chaqueta
21818;13513;Shorts
21819;18251;Chaleco
21820;4314;Botas
21821;43840;Gafas de sol
21822;20085;Pijama de seda
21823;29944;Pantalón
21824;18515;Blazer
21825;35771;Bañador
21826;61813;Sandalias
21827;18302;Sombrero
21828;61012;Bolso
21829;96147;Cartera
21830;44431;Bufanda
21831;78427;Camisa
21832;93874;Jersey
21833;60376;Chaleco de punto
21834;70313;Shorts
21835;92225;Sandalias
21836;83046;Gafas de lectura
21837;58773;Tacones
21838;97205;Chándal
21839;96804;Cinturón
21840;22185;Pijama de seda
21841;4917;Chaleco
21842;85436;Sujetador
21843;20933;Billetera
21844;33426;Bikini
21845;73111;Collar
21846;60289;Shorts
21847;59258;Bolso de mano
21848;343;Pantalón
21849;93321;Abrigo
21850;20130;Gorro
21851;30562;Sujetador
21852;52376;Abrigo
21853;72814;Bolso
21854;99675;Gafas de lectura
21855;35965;Blusa
21856;94862;Pijama de seda
21857;19028;Bañador
21858;69901;Gorro
21859;48138;Blazer
21860;68738;Vestido de noche
21861;28527;Sujetador
21862;62147;Bañador
21863;87516;Zapatos
21864;41405;Camiseta
21865;8931;Bolso
21866;14861;Chándal
21867;61180;Vestido
21868;74301;Blazer
21869;66284;Collar
21870;69492;Mochila
21871;20539;Chaleco
21872;60770;Cartera
21873;49002;Bolso
21874;85131;Bikini
21875;39349;Bolso de mano
21876;84088;Paraguas
21877;35726;Paraguas
21878;19381;Guantes
21879;45401;Sudadera
21880;12891;Shorts
21881;49711;Gafas de lectura
21882;98464;Bufanda
21883;73129;Bolso de mano
21884;50401;Collar
21885;99295;Pijama de seda
21886;59763;Paraguas
21887;44762;Chaqueta
21888;46423;Gorro
21889;84189;Vestido de noche
21890;25274;Calcetines
21891;82638;Camiseta
21892;61884;Shorts
21893;75686;Paraguas
21894;54163;Camisa
21895;92531;Paraguas
21896;38263;Collar
21897;53211;Blusa
21898;7048;Gafas de sol
21899;61377;Billetera
21900;40663;Pantalón
21901;26199;Zapatillas
21902;74552;Bolso
21903;86687;Mochila
21904;31748;Bolso
21905;91960;Pijama de seda
21906;41348;Paraguas
21907;11070;Sombrero
21908;45090;Sandalias
21909;27263;Anillo
21910;98179;Camisa
21911;61207;Botas
21912;83110;Falda
21913;40421;Collar
21914;33535;Camiseta
21915;97332;Collar
21916;19840;Chaqueta
21917;67092;Chaleco de punto
21918;1468;Sombrero
21919;7388;Camiseta
21920;5131;Blazer
21921;69451;Anillo
21922;72761;Chaqueta
21923;97342;Pulsera
21924;48422;Zapatillas
21925;82135;Bolso
21926;10686;Cinturón
21927;5237;Pulsera
21928;95694;Bolso
21929;95086;Shorts
21930;72143;Zapatillas
21931;48217;Chaqueta
21932;93291;Calcetines
21933;95523;Traje de gala
21934;32197;Abrigo
21935;52613;Tacones
21936;84494;Sandalias
21937;94434;Sandalias
21938;79779;Cinturón
21939;15856;Pantalón
21940;16963;Zapatillas
21941;61774;Gorro
21942;67592;Chaleco
21943;49776;Gorra
21944;48672;Calzoncillos
21945;85237;Zapatillas
21946;52748;Sujetador
21947;31101;Sandalias
21948;76691;Chaleco de punto
21949;91322;Sombrero
21950;12108;Cartera
21951;59766;Pijama
21952;28831;Guantes
21953;16353;Abrigo
21954;69165;Sandalias
21955;78253;Chaleco de punto
21956;39045;Chaleco
21957;21858;Reloj
21958;15569;Chándal
21959;47532;Vestido
21960;78098;Pantalones cortos
21961;37390;Sandalias
21962;33806;Maleta
21963;60797;Zapatillas
21964;68956;Chaleco de punto
21965;61089;Pulsera
21966;50295;Paraguas
21967;12603;Calzoncillos
21968;94085;Gafas de sol
21969;264;Vestido
21970;45638;Jersey
21971;17156;Pijama
21972;39892;Vestido
21973;67160;Chaqueta
21974;12808;Bañador
21975;46126;Tacones
21976;11239;Pulsera
21977;48086;Zapatillas
21978;86414;Zapatillas
21979;98037;Sombrero
21980;14251;Pantalón
21981;96393;Mochila
21982;8384;Bikini
21983;55818;Jersey
21984;69812;Pulsera
21985;48153;Sombrero
21986;87833;Gorro
21987;57827;Gorra
21988;79271;Zapatillas
21989;29925;Vestido
21990;36023;Pijama de seda
21991;73027;Calcetines
21992;44344;Bikini
21993;71239;Billetera
21994;46664;Reloj
21995;47184;Bañador
21996;61530;Bolso
21997;94824;Gorra
21998;97128;Camisa
21999;55599;Reloj
22000;74893;Reloj
22001;8330;Bañador
22002;30568;Mochila
22003;65070;Cartera
22004;55067;Anillo
22005;43388;Shorts
22006;75612;Collar
22007;31016;Cartera
22008;89172;Traje de gala
22009;73602;Chaqueta
22010;39548;Tacones
22011;11915;Guantes
22012;66541;Pantalones cortos
22013;52229;Pantalón
22014;9741;Tacones
22015;87369;Chaleco
22016;8378;Cinturón
22017;20586;Sudadera
22018;45946;Pijama de seda
22019;33894;Bolso
22020;86343;Pulsera
22021;89935;Reloj
22022;45533;Sudadera
22023;54997;Chaleco de punto
22024;27602;Reloj
22025;958;Gorro
22026;58469;Bolso
22027;2515;Calcetines
22028;30629;Bufanda
22029;23073;Camiseta
22030;53742;Collar
22031;7898;Chándal
22032;1694;Gorro
22033;6594;Mochila
22034;44188;Bolso
22035;19045;Abrigo
22036;41786;Chándal
22037;44006;Sandalias
22038;28445;Calcetines
22039;20895;Sudadera
22040;54465;Traje de gala
22041;92055;Camisa
22042;16319;Camiseta
22043;63491;Botas
22044;50463;Chaleco
22045;91050;Chándal
22046;80788;Chaqueta
22047;61063;Vestido de noche
22048;67927;Falda
22049;15597;Cinturón
22050;28160;Mochila
22051;95062;Pantalón
22052;80892;Vestido
22053;85653;Pulsera
22054;4104;Bikini
22055;42182;Gafas de sol
22056;67157;Cinturón
22057;44402;Bikini
22058;52137;Sandalias
22059;8503;Blusa
22060;59919;Mochila
22061;62375;Bolso
22062;60125;Chaleco de punto
22063;88356;Bolso de mano
22064;61026;Chaleco
22065;52135;Reloj
22066;16638;Collar
22067;57248;Camisa
22068;92738;Guantes
22069;74836;Camiseta
22070;46350;Pantalones cortos
22071;60980;Pantalones cortos
22072;19627;Sombrero
22073;18446;Sudadera
22074;522;Zapatillas
22075;93282;Mochila
22076;81490;Abrigo
22077;85134;Botas
22078;49398;Bolso de mano
22079;63344;Bufanda
22080;894;Cartera
